time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3,Plot,Plot,Plot,Volume,Volume MA,EMA,Smoothing Line,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low
1332941400,2.518664,2.562664,2.474024,2.523331,2.5200063333333333,2.5200063333333333,2.5200063333333333,2.5200063333333333,2.5200063333333333,2.5200063333333333,2.5200063333333333,2.562664,2.474024,2.518664,14324564,15361962.7,1.9808992790593964,1.970475857044559,NaN,NaN,NaN,NaN,NaN,NaN
1333027800,2.545997,2.545997,2.468664,2.488664,2.5011083333333333,2.5011083631356557,2.501108303531011,2.501108392937978,2.5011082737286885,2.5011084227403004,2.501108243926366,2.545997,2.468664,2.545997,11945036,15431637.75,1.9859516643423876,1.9753599858301853,NaN,NaN,NaN,NaN,NaN,NaN
1333114200,2.501331,2.529331,2.44533,2.482665,2.4857753333333332,2.4857753333333332,2.4857753333333332,2.4857753333333332,2.4857753333333332,2.4857753333333332,2.4857753333333332,2.529331,2.44533,2.501331,13294693,15683893.75,1.990894085592712,1.9806147541303827,NaN,NaN,NaN,NaN,NaN,NaN
1333373400,2.488664,2.531331,2.435331,2.438664,2.468442,2.468442,2.468442,2.468442,2.468442,2.468442,2.468442,2.531331,2.435331,2.488664,15427575,16105068.65,1.9953495076266152,1.985708448119135,NaN,NaN,NaN,NaN,NaN,NaN
1333459800,2.446664,2.564637,2.444664,2.533997,2.5144326666666665,2.514432696468989,2.514432636864344,2.5144327262713113,2.5144326070620218,2.5144327560736337,2.5144325772596994,2.564637,2.444664,2.446664,16562266,16502869.8,2.000709184167644,1.9907607441577504,NaN,NaN,NaN,NaN,NaN,NaN
1333546200,2.351331,2.365998,2.312664,2.333331,2.3373309999999994,2.3373309999999994,2.3373309999999994,2.3373309999999994,2.3373309999999994,2.3373309999999994,2.3373309999999994,2.365998,2.312664,2.351331,67242307,19591361.65,2.004018853976921,1.9953846591412554,NaN,NaN,NaN,NaN,NaN,NaN
1333632600,2.339998,2.362664,2.293998,2.298664,2.3184420000000006,2.3184420000000006,2.3184420000000006,2.3184420000000006,2.3184420000000006,2.3184420000000006,2.3184420000000006,2.362664,2.293998,2.339998,22642192,20248520.55,2.006950646474663,1.9995844555677103,NaN,NaN,NaN,NaN,NaN,NaN
1333978200,2.273332,2.285997,2.206665,2.209997,2.2342196666666667,2.2342196666666667,2.2342196666666667,2.2342196666666667,2.2342196666666667,2.2342196666666667,2.2342196666666667,2.285997,2.206665,2.273332,24837099,20325307.1,2.008971008201283,2.0031998400894246,NaN,NaN,NaN,NaN,NaN,NaN
1334064600,2.209997,2.256598,2.139999,2.163999,2.1868653333333334,2.1868653333333334,2.1868653333333334,2.1868653333333334,2.1868653333333334,2.1868653333333334,2.1868653333333334,2.256598,2.139999,2.209997,27715062,20237668.75,2.0105135752838574,2.0062326536208728,NaN,NaN,NaN,NaN,NaN,NaN
1334151000,2.215998,2.21933,2.133997,2.205998,2.1864416666666666,2.1864416666666666,2.1864416666666666,2.1864416666666666,2.1864416666666666,2.1864416666666666,2.1864416666666666,2.21933,2.133997,2.215998,16581721,20315521.8,2.0124586939377496,2.008582555574894,NaN,NaN,NaN,NaN,NaN,NaN
1334237400,2.251331,2.298664,2.194664,2.229331,2.2408863333333335,2.2408863333333335,2.2408863333333335,2.2408863333333335,2.2408863333333335,2.2408863333333335,2.2408863333333335,2.298664,2.194664,2.251331,15512325,20452539.45,2.014616627331404,2.0107021102457905,NaN,NaN,NaN,NaN,NaN,NaN
