time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3,Plot,Plot,Plot,Volume,Volume MA,EMA,Smoothing Line,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low
1433338200,81.35,82.53,81.25,82.44,82.07333333333334,82.07333333333334,82.07333333333334,82.07333333333334,82.07333333333334,82.07333333333334,82.07333333333334,82.53,81.25,81.35,31774993,21477417.35,76.47571429217123,76.38198898419611,NaN,NaN,NaN,NaN,NaN,NaN
1433424600,82.14,82.95,81.51,82.05,82.17,82.17,82.17,82.17,82.17,82.17,82.17,82.95,81.51,82.14,20863877,21087459.9,76.53117982160236,76.42677516345783,NaN,NaN,NaN,NaN,NaN,NaN
1433511000,81.87,82.46,81.51,82.14,82.03666666666668,82.03666666666668,82.03666666666668,82.03666666666668,82.03666666666668,82.03666666666668,82.03666666666668,82.46,81.51,81.87,16143093,20907143.15,76.58698897760632,76.47698635586123,NaN,NaN,NaN,NaN,NaN,NaN
1433770200,81.82,82,80.13,80.67,80.93333333333334,80.93333333333334,80.93333333333334,80.93333333333334,80.93333333333334,80.93333333333334,80.93333333333334,82,80.13,81.82,16915471,20755736.95,76.62761595295352,76.52745415331535,NaN,NaN,NaN,NaN,NaN,NaN
1433856600,80.6,81.19,79.32,80.67,80.39333333333333,80.39333333333333,80.39333333333333,80.39333333333333,80.39333333333333,80.39333333333333,80.39333333333333,81.19,79.32,80.6,16497538,20636911.15,76.6678386797898,76.57786754482466,NaN,NaN,NaN,NaN,NaN,NaN
1433943000,80.83,82.6,80.81,82.16,81.85666666666667,81.85666666666667,81.85666666666667,81.85666666666667,81.85666666666667,81.85666666666667,81.85666666666667,82.6,80.81,80.83,21531208,20649206.05,76.72248705113518,76.62722209661744,NaN,NaN,NaN,NaN,NaN,NaN
1434029400,82.31,82.9,81.36,81.83,82.02999999999999,82.02999999999999,82.02999999999999,82.02999999999999,82.02999999999999,82.02999999999999,82.02999999999999,82.9,81.36,82.31,18656811,20506431.15,76.77330807550199,76.67564774739736,NaN,NaN,NaN,NaN,NaN,NaN
1434115800,81.37,82.09,81.2,81.53,81.60666666666667,81.60666762034099,81.60666571299235,81.6066685740153,81.60666475931804,81.60666952768962,81.60666380564372,82.09,81.2,81.37,11417882,18605425.45,76.82063834340744,76.72237762055758,NaN,NaN,NaN,NaN,NaN,NaN
1434375000,80.55,80.93,80.07,80.71,80.57,80.57,80.57,80.57,80.57,80.57,80.57,80.93,80.07,80.55,18805087,18192185.6,76.85933845939343,76.76872212184557,NaN,NaN,NaN,NaN,NaN,NaN
1434461400,80.82,81.51,80.45,81.06,81.00666666666667,81.00666666666667,81.00666666666667,81.00666666666667,81.00666666666667,81.00666666666667,81.00666666666667,81.51,80.45,80.82,13693666,17796185.2,76.90113608666314,76.81538160322023,NaN,NaN,NaN,NaN,NaN,NaN
1434547800,81.76,82.22,81.34,81.79,81.78333333333335,81.78333333333335,81.78333333333335,81.78333333333335,81.78333333333335,81.78333333333335,81.78333333333335,82.22,81.34,81.76,18350287,17815930.1,76.94978149873614,76.86084049274042,NaN,NaN,NaN,NaN,NaN,NaN
1434634200,81.64,83.19,81.57,82.905,82.55499999999999,82.55499999999999,82.55499999999999,82.55499999999999,82.55499999999999,82.55499999999999,82.55499999999999,83.19,81.57,81.64,26782573,18002213.8,77.00903740422136,76.9079863584843,NaN,NaN,NaN,NaN,NaN,NaN
1434720600,82.83,82.98,82.12,82.51,82.53666666666668,82.53666666666668,82.53666666666668,82.53666666666668,82.53666666666668,82.53666666666668,82.53666666666668,82.98,82.12,82.83,23353194,18499736.05,77.06377335044802,76.9566133598924,NaN,NaN,NaN,NaN,NaN,NaN
1434979800,83.41,84.97,83.31,84.74,84.33999999999999,84.33999999999999,84.33999999999999,84.33999999999999,84.33999999999999,84.33999999999999,84.33999999999999,84.97,83.31,83.41,29383079,18990493.15,77.14015371512018,77.01277641103775,NaN,NaN,NaN,NaN,NaN,NaN
1435066200,84.96,87.97,84.76,87.88,86.87000000000002,86.87000000000002,86.87000000000002,86.87000000000002,86.87000000000002,86.87000000000002,86.87000000000002,87.97,84.76,84.96,50667853,20707818.85,77.24701785725829,77.08195276515679,NaN,NaN,NaN,NaN,NaN,NaN
1435152600,87.66,89.25,87.45,88.86,88.52,88.52000095367431,88.51999904632568,88.52000190734863,88.51999809265136,88.52000286102295,88.51999713897705,89.25,87.45,87.66,41370227,22068286.95,77.36256991838009,77.16451044908555,NaN,NaN,NaN,NaN,NaN,NaN
1435239000,89.26,89.4,87.835,87.98,88.40500000000002,88.40500000000002,88.40500000000002,88.40500000000002,88.40500000000002,88.40500000000002,88.40500000000002,89.4,87.835,89.26,27301967,22834284.9,77.46821598884397,77.25634616601008,NaN,NaN,NaN,NaN,NaN,NaN
1435325400,88.12,88.34,86.8283,88.01,87.72609999999999,87.72609999999999,87.72609999999999,87.72609999999999,87.72609999999999,87.72609999999999,87.72609999999999,88.34,86.8283,88.12,38214647,23938288.25,77.5731093620893,77.35821336833834,NaN,NaN,NaN,NaN,NaN,NaN
1435584600,86.61,87.5,85.73,85.8,86.34333333333335,86.34333333333335,86.34333333333335,86.34333333333335,86.34333333333335,86.34333333333335,86.34333333333335,87.5,85.73,86.61,35957872,24830231.25,77.65496897042672,77.46117641939966,NaN,NaN,NaN,NaN,NaN,NaN
1435671000,86.6,86.7,85.57,85.765,86.01166666666666,86.01166666666666,86.01166666666666,86.01166666666666,86.01166666666666,86.01166666666666,86.01166666666666,86.7,85.57,86.6,23233183,25045725.4,77.73566579659163,77.55890600726632,NaN,NaN,NaN,NaN,NaN,NaN
1435757400,86.77,87.95,86.49,86.91,87.11666666666666,87.11666831847903,87.11666501485429,87.1166699702914,87.11666336304192,87.11667162210377,87.11666171122955,87.95,86.49,86.77,25260045,24719978,77.82695270408823,77.65178256440795,NaN,NaN,NaN,NaN,NaN,NaN
1435843800,87.4,87.44,86.3401,87.285,87.02170000000001,87.02170000000001,87.02170000000001,87.02170000000001,87.02170000000001,87.02170000000001,87.02170000000001,87.44,86.3401,87.4,16908781,24522223.2,77.92106262743063,77.74235189212527,NaN,NaN,NaN,NaN,NaN,NaN
1436189400,86.49,88.1846,86.39,87.55,87.37486666666666,87.37486762034098,87.37486571299235,87.3748685740153,87.37486475931803,87.37486952768961,87.37486380564371,88.1846,86.39,86.49,24635915,24946864.3,78.01687294954574,77.83110460961657,NaN,NaN,NaN,NaN,NaN,NaN
1436275800,87.8,87.85,85.231,87.22,86.767,86.767,86.767,86.767,86.767,86.767,86.767,87.85,85.231,87.8,33059921,25754086.8,78.10844635303285,77.9218000861378,NaN,NaN,NaN,NaN,NaN,NaN
1436362200,86.29,86.75,85.445,85.65,85.94833333333334,85.94833333333334,85.94833333333334,85.94833333333334,85.94833333333334,85.94833333333334,85.94833333333334,86.75,85.445,86.29,24399340,26149176.9,78.18348668782853,78.01136426438516,NaN,NaN,NaN,NaN,NaN,NaN
